90 ; VIA M.L. KING, 1/A ; 45 ; 7,59
91 ; VIA P. G. TERRACHINI,20 ; 22 ; 6,90
92 ; VIA E. TORRICELLI,35 ; 28 ; 5,70
93 ; VIA E. TORRICELLI,35 ; 38 ; 7,47
94 ; VIA A. TASSONI,136 ; 39 ; 5,41
95 ; VIA EMILIA ALL'OSPIZIO,78/80 ; 38 ; 7,63
96 ; VIA J. F. KENNEDY,20/A ; 22 ; 4,44
97 ; VIA DON L.STURZO,9 ; 24 ; 5,77
98 ; VIA DON L.STURZO,9 ; 37 ; 7,97
99 ; VIA DON L.STURZO,9 ; 37 ; 8,20
100 ; VIA GATTALUPA,1 ; 54 ; 7,51
101 ; VIA GATTALUPA,1 ; 41 ; 6,54
102 ; VIA L. PASTEUR,17 ; 41 ; 7,92
103 ; VIA L. PASTEUR,17 ; 58 ; 9,72
104 ; VIA L. E F. SOCINI,19/B ; 24 ; 4,54
105 ; VIA F. CONFALONIERI,1 ; 33 ; 5,79
106 ; VIA V. MAZZELLI,2 ; 30 ; 5,86
107 ; VIA V. MAZZELLI,2 ; 62 ; 10,49
108 ; VIA DELLA TROMBA 36 ; 35 ; 6,68
109 ; VIA N. LASAGNI,5/A ; 26 ; 6,22
110 ; VIA N. LASAGNI,5/A ; 16 ; 3,70
111 ; VIA MAKALLE',18 ; 22 ; 5,82
112 ; VIA MAKALLE',18 ; 22 ; 5,95
113 ; VIA A. VENERI,57 ; 16 ; 3,79
114 ; VIA A. VENERI,57 ; 37 ; 8,89
115 ; VIA CASSALA,10 ; 28 ; 7,27
116 ; VIA CASSALA,10 ; 29 ; 8,08
117 ; VIA F. CAVALLOTTI,56 ; 32 ; 5,99
118 ; VIA DEGLI AZZARRI,7 ; 41 ; 6,47
119 ; VIA DEGLI AZZARRI,7 ; 30 ; 4,97
120 ; VIA L. VAN BEETHOVEN,48/1 ; 43 ; 8,62
121 ; VIA L. VAN BEETHOVEN,48/1 ; 25 ; 4,84
122 ; VIA L. VAN BEETHOVEN,131 ; 22 ; 5,76
123 ; VIALE ISONZO,36 ; 31 ; 7,67
124 ; VIA G. BOLOGNESI,2 ; 21 ; 4,47
125 ; VIA G. BOLOGNESI,2 ; 24 ; 5,11
126 ; VIA SALVADOR ALLENDE,3 ; 32 ; 6,81
127 ; VIA SALVADOR ALLENDE,3 ; 13 ; 2,58
128 ; VIA SALVADOR ALLENDE,3 ; 36 ; 7,19
129 ; VIA G. RINALDI,40/A ; 33 ; 5,61
130 ; VIA R. IOTTI,2 ; 43 ; 10,36
131 ; VIA E. FERRI,14 ; 41 ; 7,43
132 ; VIA E. FERRI,14 ; 47 ; 9,27
133 ; VIA E. FERRI,14 ; 51 ; 9,12
134 ; VIALE RISORGIMENTO,80 ; 2 ; 6,67
135 ; VIALE RISORGIMENTO,80 ; 2 ; 4,44
