90 ; VIA M.L. KING, 1/A ; 198 ; 33,39
91 ; VIA P. G. TERRACHINI,20 ; 128 ; 40,13
92 ; VIA E. TORRICELLI,35 ; 159 ; 32,38
93 ; VIA E. TORRICELLI,35 ; 147 ; 28,88
94 ; VIA A. TASSONI,136 ; 261 ; 36,20
95 ; VIA EMILIA ALL'OSPIZIO,78/80 ; 201 ; 40,36
96 ; VIA J. F. KENNEDY,20/A ; 163 ; 32,86
97 ; VIA DON L.STURZO,9 ; 126 ; 30,29
98 ; VIA DON L.STURZO,9 ; 117 ; 25,22
99 ; VIA DON L.STURZO,9 ; 114 ; 25,28
100 ; VIA GATTALUPA,1 ; 238 ; 33,10
101 ; VIA GATTALUPA,1 ; 194 ; 30,94
102 ; VIA L. PASTEUR,17 ; 162 ; 31,27
103 ; VIA L. PASTEUR,17 ; 169 ; 28,31
104 ; VIA L. E F. SOCINI,19/B ; 125 ; 23,63
105 ; VIA F. CONFALONIERI,1 ; 186 ; 32,63
106 ; VIA V. MAZZELLI,2 ; 161 ; 31,45
107 ; VIA V. MAZZELLI,2 ; 205 ; 34,69
108 ; VIA DELLA TROMBA 36 ; 153 ; 29,20
109 ; VIA N. LASAGNI,5/A ; 136 ; 32,54
110 ; VIA N. LASAGNI,5/A ; 135 ; 31,25
111 ; VIA MAKALLE',18 ; 121 ; 32,01
112 ; VIA MAKALLE',18 ; 108 ; 29,19
113 ; VIA A. VENERI,57 ; 160 ; 37,91
114 ; VIA A. VENERI,57 ; 129 ; 31,01
115 ; VIA CASSALA,10 ; 106 ; 27,53
116 ; VIA CASSALA,10 ; 91 ; 25,35
117 ; VIA F. CAVALLOTTI,56 ; 159 ; 29,78
118 ; VIA DEGLI AZZARRI,7 ; 198 ; 31,23
119 ; VIA DEGLI AZZARRI,7 ; 202 ; 33,44
120 ; VIA L. VAN BEETHOVEN,48/1 ; 155 ; 31,06
121 ; VIA L. VAN BEETHOVEN,48/1 ; 202 ; 39,07
122 ; VIA L. VAN BEETHOVEN,131 ; 115 ; 30,10
123 ; VIALE ISONZO,36 ; 116 ; 28,71
124 ; VIA G. BOLOGNESI,2 ; 164 ; 34,89
125 ; VIA G. BOLOGNESI,2 ; 138 ; 29,36
126 ; VIA SALVADOR ALLENDE,3 ; 148 ; 31,49
127 ; VIA SALVADOR ALLENDE,3 ; 158 ; 31,35
128 ; VIA SALVADOR ALLENDE,3 ; 150 ; 29,94
129 ; VIA G. RINALDI,40/A ; 209 ; 35,54
130 ; VIA R. IOTTI,2 ; 150 ; 36,14
131 ; VIA E. FERRI,14 ; 169 ; 30,62
132 ; VIA E. FERRI,14 ; 185 ; 36,49
133 ; VIA E. FERRI,14 ; 168 ; 30,05
134 ; VIALE RISORGIMENTO,80 ; 12 ; 40,00
135 ; VIALE RISORGIMENTO,80 ; 12 ; 26,67
136 ; VIA L. VAN BEETHOVEN,131 ; 125 ; 25,10
137 ; VIA BISMANTOVA,23 ; 107 ; 26,10
138 ; VIA M. K. GANDHI,16/C ; 121 ; 26,42
139 ; VIA F.LLI ROSSELLI,41/1 ; 172 ; 30,82
140 ; VIALE ISONZO,36 ; 215 ; 38,46
141 ; VIA E. FERMI,38 ; 224 ; 39,16
142 ; VIA D. FREDDI,41 ; 178 ; 30,80
143 ; VIA DON L.STURZO,9 ; 209 ; 36,22
144 ; VIA J. F. KENNEDY,20/A ; 128 ; 34,59
145 ; VIA J. F. KENNEDY,20/A ; 71 ; 22,40
146 ; VIA N. LASAGNI,5/A ; 146 ; 34,93
147 ; VIA M.L. KING, 1/A ; 155 ; 25,92
148 ; VIA MEDAGLIE D'ORO RESIST.,2 ; 110 ; 23,45
149 ; VIA PREMUDA,36 ; 127 ; 25,35
150 ; VIA A. TASSONI,136 ; 253 ; 39,72
151 ; VIA P. G. TERRACHINI,20 ; 134 ; 38,62
152 ; VIA E. TORRICELLI,35 ; 160 ; 28,42
153 ; VIALE UMBERTO I,44 ; 126 ; 36,00
154 ; VIA G. BRUNO,29 ; 143 ; 41,81
155 ; VIA R. FRANCHETTI,8 ; 180 ; 44,23
156 ; VIA B. PASCAL,81 ; 159 ; 33,40
157 ; VIA SALVADOR ALLENDE,3 ; 139 ; 29,39
158 ; VIA F. P. TOSTI,4 ; 133 ; 38,66
159 ; VIA J. WIBICKJ,30 ; 104 ; 28,11
160 ; VIA MEDAGLIE D'ORO RESIST.,2 ; 160 ; 32,06
