90 ; VIA M.L. KING, 1/A ; 323 ; 54,47
91 ; VIA P. G. TERRACHINI,20 ; 160 ; 50,16
92 ; VIA E. TORRICELLI,35 ; 292 ; 59,47
93 ; VIA E. TORRICELLI,35 ; 295 ; 57,96
94 ; VIA A. TASSONI,136 ; 403 ; 55,89
95 ; VIA EMILIA ALL'OSPIZIO,78/80 ; 242 ; 48,59
96 ; VIA J. F. KENNEDY,20/A ; 286 ; 57,66
97 ; VIA DON L.STURZO,9 ; 253 ; 60,82
98 ; VIA DON L.STURZO,9 ; 289 ; 62,28
99 ; VIA DON L.STURZO,9 ; 281 ; 62,31
100 ; VIA GATTALUPA,1 ; 397 ; 55,22
101 ; VIA GATTALUPA,1 ; 368 ; 58,69
102 ; VIA L. PASTEUR,17 ; 295 ; 56,95
103 ; VIA L. PASTEUR,17 ; 340 ; 56,95
104 ; VIA L. E F. SOCINI,19/B ; 358 ; 67,67
105 ; VIA F. CONFALONIERI,1 ; 327 ; 57,37
106 ; VIA V. MAZZELLI,2 ; 300 ; 58,59
107 ; VIA V. MAZZELLI,2 ; 301 ; 50,93
108 ; VIA DELLA TROMBA 36 ; 319 ; 60,88
109 ; VIA N. LASAGNI,5/A ; 232 ; 55,50
110 ; VIA N. LASAGNI,5/A ; 258 ; 59,72
111 ; VIA MAKALLE',18 ; 220 ; 58,20
112 ; VIA MAKALLE',18 ; 230 ; 62,16
113 ; VIA A. VENERI,57 ; 231 ; 54,74
114 ; VIA A. VENERI,57 ; 230 ; 55,29
115 ; VIA CASSALA,10 ; 226 ; 58,70
116 ; VIA CASSALA,10 ; 227 ; 63,23
117 ; VIA F. CAVALLOTTI,56 ; 316 ; 59,18
118 ; VIA DEGLI AZZARRI,7 ; 358 ; 56,47
119 ; VIA DEGLI AZZARRI,7 ; 342 ; 56,62
120 ; VIA L. VAN BEETHOVEN,48/1 ; 279 ; 55,91
121 ; VIA L. VAN BEETHOVEN,48/1 ; 272 ; 52,61
122 ; VIA L. VAN BEETHOVEN,131 ; 222 ; 58,12
123 ; VIALE ISONZO,36 ; 236 ; 58,42
124 ; VIA G. BOLOGNESI,2 ; 265 ; 56,38
125 ; VIA G. BOLOGNESI,2 ; 275 ; 58,51
126 ; VIA SALVADOR ALLENDE,3 ; 267 ; 56,81
127 ; VIA SALVADOR ALLENDE,3 ; 315 ; 62,50
128 ; VIA SALVADOR ALLENDE,3 ; 264 ; 52,69
129 ; VIA G. RINALDI,40/A ; 321 ; 54,59
130 ; VIA R. IOTTI,2 ; 204 ; 49,16
131 ; VIA E. FERRI,14 ; 321 ; 58,15
132 ; VIA E. FERRI,14 ; 260 ; 51,28
133 ; VIA E. FERRI,14 ; 314 ; 56,17
134 ; VIALE RISORGIMENTO,80 ; 13 ; 43,33
135 ; VIALE RISORGIMENTO,80 ; 29 ; 64,44
136 ; VIA L. VAN BEETHOVEN,131 ; 313 ; 62,85
137 ; VIA BISMANTOVA,23 ; 264 ; 64,39
138 ; VIA M. K. GANDHI,16/C ; 281 ; 61,35
139 ; VIA F.LLI ROSSELLI,41/1 ; 331 ; 59,32
140 ; VIALE ISONZO,36 ; 293 ; 52,42
141 ; VIA E. FERMI,38 ; 295 ; 51,57
142 ; VIA D. FREDDI,41 ; 331 ; 57,27
143 ; VIA DON L.STURZO,9 ; 314 ; 54,42
144 ; VIA J. F. KENNEDY,20/A ; 200 ; 54,05
145 ; VIA J. F. KENNEDY,20/A ; 203 ; 64,04
146 ; VIA N. LASAGNI,5/A ; 225 ; 53,83
147 ; VIA M.L. KING, 1/A ; 359 ; 60,03
148 ; VIA MEDAGLIE D'ORO RESIST.,2 ; 304 ; 64,82
149 ; VIA PREMUDA,36 ; 336 ; 67,07
150 ; VIA A. TASSONI,136 ; 338 ; 53,06
151 ; VIA P. G. TERRACHINI,20 ; 182 ; 52,45
152 ; VIA E. TORRICELLI,35 ; 325 ; 57,73
153 ; VIALE UMBERTO I,44 ; 186 ; 53,14
154 ; VIA G. BRUNO,29 ; 139 ; 40,64
155 ; VIA R. FRANCHETTI,8 ; 171 ; 42,01
156 ; VIA B. PASCAL,81 ; 253 ; 53,15
157 ; VIA SALVADOR ALLENDE,3 ; 295 ; 62,37
158 ; VIA F. P. TOSTI,4 ; 177 ; 51,45
159 ; VIA J. WIBICKJ,30 ; 216 ; 58,38
160 ; VIA MEDAGLIE D'ORO RESIST.,2 ; 289 ; 57,92
